27 de janeiro de 2022,50,Ótimo atendimento,"Atencioso, prestativo e comunicativo. Adoramos ser atendidos por Pachano e todas as dicas de pratos e vinhos foram muito bem aceitas. Obrigado!"
27 de janeiro de 2022,50,Férias,"Excelente atendimento. Destaque para o garçom França: educado, prestativo , além de ter reservado a torta de maçã que há tempos não comia . Delicioso !"
27 de janeiro de 2022,50,Jantar,"O Garçom França é excelente, atendimento maravilhoso, hospitaleiro. Gostei da experiência , muito bom !"
26 de janeiro de 2022,50,Jantar,Garçom França. Muito bom atendimento. Boa música Boa refeição Deliciosa sobremesa por conta da casa Retornaremos em breve
26 de janeiro de 2022,50,Aniversário,"Fomos muito bem atendidos pelo garçom França, atencioso, educado e sempre pronto para o atendimento rápido e preciso."
24 de janeiro de 2022,50,Lua em Fortaleza,"Atendimento do garçom França é melhor atendimento em restaurante que eu já vi na vida, e olha que eu já viajei pra mais de 7 estados. Nos presenteou com pratos incríveis. Melhor restaurante da cidade de Fortaleza, Coco Bambu Beira Mar. Podem vir."
24 de janeiro de 2022,50,Almoço - férias em fortaleza,"Ambiente aconchegante, agradável … Comida maravilhosa…. Atendimento impecável. O Sr França nos atendeu com toda cortesia e simpatia. Sempre atento, educado, ágil, um profissional exemplar."
21 de janeiro de 2022,50,Muito bom,"Estivemos no Coco Bambu Beira Mar e, além de um almoço maravilhoso, contamos com o atendimento excepcional do Neto. Para fechar com chave de ouro fomos agraciados com uma sobremesa top!"
21 de janeiro de 2022,50,Vale a visita!,Tudo perfeito! Comida maravilhosa e ambiente agradável.. Garçom Neto muito atencioso e prestativo. Com certeza voltaremos.
14 de janeiro de 2022,50,Amigos,"Atendimento ótimo! Wellington Atendimento Fantástico, como sempre!!! Metre Maciel atendimento impecável."
14 de janeiro de 2022,30,Garçons,"Comida e ambiente maravilhosos, sem nada a falar negativamente, porém, o atendimento deixa a desejar, mesmo tendo muitos garçons."
